constant_function,sum_function,product_function,naive_function,horner_function,bubblesort_function,quicksort_function,timsort_function,matmul_function,dot_function
1.3000000009810721e-06,0.00037790000000370583,0.0005152999999964436,0.003956800000004535,0.0008028000000024349,0.21911819999999693,3.509999999806723e-05,1.770000000078653e-05,0.3844592000000091,0.19365449999999385
1.3999999950442543e-06,0.00034399999999834563,0.0003703000000001566,0.004903800000001013,0.0009451999999967595,0.230677,3.600000000147929e-05,1.780000000195514e-05,0.3752847000000088,0.1912995999999936
1.5000000033182912e-06,0.0003798999999986563,0.0005591999999978725,0.0039731999999972345,0.0008253000000024713,0.2234271000000021,3.7599999998860774e-05,1.789999999601833e-05,0.3894664000000034,0.19993030000000545
1.5000000033182912e-06,0.000373899999999594,0.0004392999999964786,0.004062399999995137,0.0008253000000024713,0.2227813000000012,3.2300000000873304e-05,1.699999999971169e-05,0.3822156000000092,0.19836570000001075
1.499999996212864e-06,0.000351299999998389,0.0004497999999983904,0.003997300000001758,0.0008218999999982657,0.2284924000000004,3.6700000002554134e-05,1.71000000008803e-05,0.392631900000012,0.19860509999999465
1.499999996212864e-06,0.0003602000000029193,0.00042609999999854153,0.004919000000001006,0.0008259999999964407,0.2390934000000016,3.720000000129176e-05,1.730000000321752e-05,0.3892167999999998,0.2107086000000038
1.4000000021496815e-06,0.0003600000000005821,0.00045739999999483416,0.004180699999999149,0.0008066999999982728,0.2267149999999987,3.489999999573001e-05,1.8199999999524152e-05,0.3873542999999984,0.19975440000000333
1.4000000021496815e-06,0.00043050000000022237,0.0005365000000026043,0.004117100000001983,0.0008543000000003076,0.2315298000000041,3.499999999689862e-05,1.780000000195514e-05,0.4016187000000002,0.20532839999999908
1.4000000021496815e-06,0.00039229999999434995,0.000382099999995944,0.00394409999999823,0.0008382999999980711,0.23366610000000065,3.720000000129176e-05,1.7999999997186933e-05,0.3934564999999992,0.20847320000000025
1.5000000033182912e-06,0.00035580000000123846,0.00042260000000027276,0.0040717000000043396,0.0008265000000022837,0.23444049999999805,3.829999999993561e-05,1.7900000003123747e-05,0.4121736000000027,0.20364930000000925
1.499999996212864e-06,0.00038410000000510536,0.0005612999999939916,0.004314399999998386,0.0008376999999981647,0.23773700000000275,3.7400000003628975e-05,1.8199999999524152e-05,0.4044083000000001,0.2182153999999912
1.4000000021496815e-06,0.00037300000000328737,0.0004686000000049262,0.004092200000002322,0.0008401999999989584,0.26073970000000196,3.8600000003441444e-05,1.989999999807424e-05,0.406635399999999,0.21193630000000496
1.6999999985500838e-06,0.0003911999999957061,0.00038610000000005584,0.0048942999999965755,0.0010095999999961693,0.29685870000000136,3.949999999974807e-05,2.049999999798047e-05,0.4239914999999996,0.22350659999999328
1.799999999718693e-06,0.0003607999999957201,0.0005038999999982252,0.00466300000000075,0.0009901000000027693,0.2989790000000028,4.209999999460479e-05,2.149999999545571e-05,0.4171436000000028,0.2139106999999996
2.1000000032245225e-06,0.00038810000000211176,0.00042659999999727916,0.005084599999996442,0.0010779999999996905,0.2959294999999997,4.119999999829816e-05,2.049999999798047e-05,0.4270500999999882,0.2126592000000045
1.4000000021496815e-06,0.000358300000002032,0.0004900000000063187,0.004780199999999013,0.001029599999995412,0.29779650000000396,4.1899999999372994e-05,2.109999999788669e-05,0.4238931000000008,0.22087360000000444
1.799999999718693e-06,0.00035969999999707625,0.000423200000000179,0.004932699999997682,0.0010519000000002166,0.3000472999999957,4.1899999999372994e-05,3.4900000002835434e-05,0.4173127999999906,0.2201245999999913
2.0000000020559128e-06,0.00037329999999968777,0.0004878000000019256,0.006606800000000135,0.0010991000000046824,0.3102656999999951,3.869999999750462e-05,2.0299999995643248e-05,0.4297928000000013,0.21604130000000046
1.799999999718693e-06,0.00038820000000328037,0.0005288000000049919,0.004792399999999475,0.001032199999997374,0.3053170000000023,4.230000000404743e-05,2.0999999996718092e-05,0.43299530000000175,0.27061979999999153
1.799999999718693e-06,0.00036140000000273176,0.00047920000000090113,0.0049536000000003355,0.001067900000002453,0.3009371999999999,4.040000000316013e-05,1.9699999995737016e-05,0.4359974000000051,0.22368919999999548
1.799999999718693e-06,0.00039950000000033015,0.0004708999999962771,0.004559399999997993,0.001006199999999069,0.31397899999999623,3.889999999984184e-05,1.9800000004011054e-05,0.44584789999998975,0.22511020000000315
1.6999999985500838e-06,0.00040650000000397313,0.0004428000000018528,0.0047856999999993394,0.000993700000002207,0.3100236000000009,4.030000000199152e-05,2.0600000006254504e-05,0.4427481000000029,0.23781010000000435
2.2000000043931323e-06,0.0003685000000004379,0.0005090000000009809,0.004795699999995406,0.0010422999999946114,0.3112443000000056,3.640000000615373e-05,1.9900000005179667e-05,0.4437324999999959,0.2298198999999954
2.2000000043931323e-06,0.0003875999999962687,0.0005260000000006926,0.0046370000000024465,0.001027900000003967,0.3193940000000026,3.9799999996148465e-05,1.9800000004011054e-05,0.4519663999999892,0.2256266999999923
1.6999999985500838e-06,0.0004066999999992049,0.00045709999999843376,0.00477080000000285,0.0010057000000003313,0.3165142000000003,3.8700000004610054e-05,2.2099999995361934e-05,0.4472366000000108,0.2287365000000108
1.700000005655511e-06,0.00036740000000179407,0.0005510999999955857,0.0048245000000051155,0.0010090000000033683,0.3078932000000023,3.800000000353521e-05,1.9700000002842444e-05,0.4605403000000052,0.2334328000000028
1.5000000033182912e-06,0.00044779999999633446,0.0005028000000066868,0.004812399999998718,0.001093300000000852,0.3234670999999949,3.809999999759839e-05,2.0399999996811857e-05,0.4581631000000073,0.2367781999999892
1.9000000008873032e-06,0.0003704999999953884,0.0004891000000029067,0.005171300000000656,0.001059099999999091,0.3285537000000005,3.910000000217906e-05,2.0700000000317686e-05,0.4575861999999944,0.2323225000000093
1.799999999718693e-06,0.0003737999999984254,0.00038809999999500633,0.0048434999999997785,0.0010231999999987806,0.3144267999999997,3.4499999998161e-05,3.360000000185437e-05,0.4682167999999933,0.23791669999999954
1.6999999985500838e-06,0.0003828000000041243,0.00046400000000090813,0.004823800000004042,0.001012899999999206,0.32199499999999404,4.1699999997035775e-05,2.0900000002654903e-05,0.4724773000000084,0.24344249999998624
2.1000000032245225e-06,0.0003736999999972568,0.00048170000000169466,0.0051535999999998685,0.001094999999999402,0.32244260000000224,3.8199999998767e-05,2.0999999996718092e-05,0.4649955999999946,0.2416507000000081
1.6999999985500838e-06,0.00037119999999646325,0.0005475999999973169,0.007775399999999877,0.001276099999998337,0.3203256000000039,6.429999999824076e-05,2.059999999914908e-05,0.473602200000002,0.24067259999999635
1.6999999985500838e-06,0.0004086000000000922,0.0005742999999966969,0.004917500000004793,0.0010076999999952818,0.32405709999999743,5.680000000296559e-05,2.320000000111122e-05,0.4775563999999974,0.24203709999999035
1.5000000033182912e-06,0.00041539999999429256,0.0005132000000003245,0.0051079999999998895,0.0011019999999959396,0.3309138999999988,4.410000000376613e-05,4.009999999965429e-05,0.473598999999993,0.2611904999999979
1.9000000008873032e-06,0.000407600000002617,0.000499599999997713,0.005020499999993433,0.0008645999999998821,0.2671974000000006,3.6299999997879695e-05,1.780000000195514e-05,0.4839216000000022,0.2508560000000131
1.3000000009810721e-06,0.0003942000000023427,0.0004860000000022069,0.004154599999999675,0.0009287999999969543,0.2566936000000055,3.4700000000498214e-05,1.860000000419859e-05,0.4902529999999956,0.24872059999999865
1.3000000009810721e-06,0.00040899999999766123,0.0005075999999988312,0.004550800000004074,0.0008760999999992691,0.2717257999999987,4.050000000432874e-05,1.9500000000505224e-05,0.4884154999999879,0.2555070000000086
1.5000000033182912e-06,0.0003771000000014624,0.000378399999995338,0.004650500000003889,0.0009493000000020404,0.2737090999999978,3.960000000091668e-05,1.860000000419859e-05,0.4934505999999885,0.25016650000000595
1.499999996212864e-06,0.00041279999999943584,0.0004989999999978068,0.004478499999997609,0.0009221999999979855,0.2661543000000037,3.569999999797347e-05,1.789999999601833e-05,0.5047751000000034,0.25272300000000314
1.4000000021496815e-06,0.00040189999999995507,0.000484000000000151,0.004449000000001036,0.0009119000000055166,0.27087470000000025,3.949999999974807e-05,1.8699999998261774e-05,0.5055180999999891,0.25719530000000645
1.4000000021496815e-06,0.00038260000000178707,0.0005148999999988746,0.004390000000000782,0.000907999999995468,0.2824166000000048,3.779999999409256e-05,1.8799999999430387e-05,0.4970747999999929,0.26328429999999514
1.6000000044869014e-06,0.0003925999999978558,0.0006224000000045748,0.00454589999999655,0.0009427000000030716,0.27403730000000337,3.789999999526117e-05,1.8199999999524152e-05,0.5072767999999996,0.3076367000000033
1.499999996212864e-06,0.0003892999999948188,0.0004425000000054524,0.004434799999998518,0.0009097000000011236,0.2719596000000024,3.550000000274167e-05,1.759999999961792e-05,0.5267386999999957,0.26657339999999863
1.3999999950442543e-06,0.0004399000000034903,0.0005725999999981468,0.004523599999998851,0.0009058999999993488,0.2751894999999962,4.179999999820439e-05,1.9700000002842444e-05,0.5239224000000036,0.2662173000000081
1.6999999985500838e-06,0.00041929999999723577,0.0004972999999992567,0.004618499999999415,0.0009178999999974736,0.2802459999999982,3.939999999857946e-05,1.8599999997093164e-05,0.5118983999999926,0.27541829999999834
1.4000000021496815e-06,0.00041450000000509135,0.0005106000000054678,0.004617299999999602,0.0009653999999983398,0.27430689999999913,3.960000000091668e-05,1.8499999995924554e-05,0.5166533999999956,0.2661956000000032
1.3000000009810721e-06,0.0004294999999956417,0.000575599999997678,0.004442799999999636,0.0008949999999998681,0.2755521999999999,4.179999999820439e-05,1.8699999998261774e-05,0.5310565999999994,0.2673440000000085
1.4000000021496815e-06,0.00042770000000302844,0.0006307999999961567,0.00461130000000054,0.0010614999999987162,0.2873352000000011,4.2999999998016854e-05,2.010000000041145e-05,0.5371009999999927,0.2706276999999915
1.6000000044869014e-06,0.00042469999999639185,0.0004988999999966381,0.00479310000000055,0.0009766000000013264,0.2874501000000009,4.129999999946676e-05,1.9100000002936213e-05,0.5320635000000067,0.2749112000000053
1.4000000021496815e-06,0.0003892000000007556,0.0004928999999975758,0.004535300000000575,0.0009573999999972217,0.282955599999994,3.569999999797347e-05,1.759999999961792e-05,0.5390328000000011,0.27833489999999017
1.4000000021496815e-06,0.0004238000000000852,0.0004925000000000068,0.0044762000000062585,0.000921099999999342,0.2757298000000006,3.569999999797347e-05,1.789999999601833e-05,0.5475229000000041,0.3297194000000019
1.3000000009810721e-06,0.0003871000000046365,0.0005878999999993084,0.004593799999994985,0.0009265000000056033,0.3009999000000008,3.970000000208529e-05,1.9500000000505224e-05,0.5545062999999999,0.2783976999999993
1.499999996212864e-06,0.0003906000000029053,0.00047020000000230766,0.004765100000000189,0.0009657000000018457,0.2854215999999994,3.579999999914208e-05,1.7999999997186933e-05,0.5592399000000086,0.2784765000000107
1.4000000021496815e-06,0.00040150000000238606,0.0005037999999970566,0.0046682999999987365,0.0009039999999984617,0.2823094000000026,3.780000000119799e-05,1.9199999996999395e-05,0.5642601000000127,0.2843790000000013
1.3000000009810721e-06,0.000434699999999566,0.0004460000000037212,0.004567100000002711,0.0009283000000053221,0.3003139000000061,4.559999999997899e-05,1.9700000002842444e-05,0.5566148999999996,0.2970592999999866
1.5999999973814738e-06,0.0003992999999979929,0.000540700000001948,0.004762299999995889,0.000968900000003714,0.2905463000000026,3.6700000002554134e-05,1.8599999997093164e-05,0.5668440999999973,0.2921529999999989
1.3999999950442543e-06,0.0004311000000001286,0.0005814000000015085,0.004907899999999188,0.0009100999999986924,0.28889569999999765,3.6900000004891353e-05,1.8499999995924554e-05,0.5695560999999998,0.2870884000000018
1.4000000021496815e-06,0.0004026000000010299,0.000411300000003223,0.004636100000006138,0.0009170000000011668,0.29029990000000083,3.899999999390501e-05,1.8799999999430387e-05,0.5822141999999957,0.3847760000000022
1.4000000021496815e-06,0.0004267999999996164,0.0005561999999983414,0.0046354999999991256,0.0009736999999958584,0.3095505000000003,4.040000000316013e-05,1.9299999998168005e-05,0.5822127999999935,0.2946374999999932
1.499999996212864e-06,0.00041489999999555494,0.000492700000002344,0.004769599999995933,0.0009222999999991542,0.2952226999999965,3.780000000119799e-05,1.840000000186137e-05,0.5870958999999942,0.2919263999999941
1.5000000033182912e-06,0.000445800000001384,0.0005445000000037226,0.0047104000000004476,0.0009374999999991472,0.2872575999999967,3.8600000003441444e-05,1.850000000302998e-05,0.5858989000000037,0.2973639000000077
1.3999999950442543e-06,0.0003984999999957495,0.000605999999997664,0.0046999999999997035,0.0009376000000003161,0.3087956000000034,4.700000000212866e-05,2.0200000001580065e-05,0.5839071999999987,0.3419564000000008
1.6000000044869014e-06,0.0004325000000022783,0.0004768000000012762,0.0050523999999967355,0.0010508999999956359,0.3026370999999983,3.9699999994979855e-05,1.900000000176761e-05,0.584850700000004,0.30957980000000873
1.5000000033182912e-06,0.00039939999999916154,0.0004846999999941204,0.004653800000006925,0.0009461000000001717,0.2964711999999992,3.84999999951674e-05,1.9700000002842444e-05,0.5920014000000009,0.30852720000000033
1.3999999950442543e-06,0.00039059999999579986,0.0004579000000006772,0.004799099999999612,0.0009678999999991332,0.3103253000000024,4.2899999996848244e-05,2.0299999995643248e-05,0.6034399999999921,0.3023912999999965
1.5999999973814738e-06,0.0004141000000004169,0.0005075999999988312,0.004893299999999101,0.0010042999999981816,0.2990259999999978,3.850000000227283e-05,1.810000000546097e-05,0.6064718000000084,0.3067575000000033
1.4000000021496815e-06,0.0004715999999973519,0.0005551999999937607,0.004823799999996936,0.0009708999999986645,0.3019804999999991,3.689999999778593e-05,1.7999999997186933e-05,0.6135469000000029,0.3155438000000004
1.3999999950442543e-06,0.0004060000000052355,0.0005225000000024238,0.004683199999995225,0.0010380000000012046,0.3051669999999973,3.920000000334767e-05,1.9500000000505224e-05,0.6145998000000077,0.3137574000000001
1.499999996212864e-06,0.00044539999999670954,0.0005353000000027919,0.005270600000002901,0.0009993999999977632,0.3134070999999992,3.920000000334767e-05,1.8599999997093164e-05,0.6194121999999993,0.31724689999998645
1.3000000009810721e-06,0.0004084999999989236,0.0005170000000020991,0.004704900000000123,0.0009940999999997755,0.3065864000000005,3.9799999996148465e-05,1.8599999997093164e-05,0.6141410000000036,0.32099010000000305
1.5000000033182912e-06,0.0004570000000043706,0.0004825999999980013,0.005704099999995549,0.0010130000000003747,0.31143889999999885,4.020000000082291e-05,1.8699999998261774e-05,0.6463999999999999,0.3314404000000053
1.5000000033182912e-06,0.00042590000000330974,0.0005852000000032831,0.004804400000004705,0.0009509999999934847,0.3236705999999998,4.220000000287882e-05,1.7999999997186933e-05,0.6227971999999937,0.3261738000000065
1.5000000033182912e-06,0.00044379999999932807,0.0005179000000055112,0.004754600000005382,0.0009957000000042626,0.3119548000000023,3.6700000002554134e-05,1.8699999998261774e-05,0.6454401999999959,0.32182280000000674
1.3999999950442543e-06,0.00041349999999340525,0.0005324999999984925,0.004825199999999086,0.001035800000003917,0.3107211000000021,3.960000000091668e-05,1.9500000000505224e-05,0.6290407000000044,0.31741640000001325
1.4000000021496815e-06,0.0004411999999973659,0.0005047000000004687,0.004764300000005051,0.0009872000000044068,0.3298340000000053,4.330000000152268e-05,2.0700000000317686e-05,0.6358587999999941,0.32194510000000776
1.6000000044869014e-06,0.0004466999999976906,0.00048770000000075697,0.004790900000003262,0.0009378000000026533,0.3082915000000028,3.879999999867323e-05,1.9399999999336608e-05,0.6495161999999937,0.33768970000001275
1.4000000021496815e-06,0.0004115999999996234,0.0005979000000024826,0.004726599999997916,0.0009550999999987653,0.31679009999999863,4.140000000063537e-05,2.010000000041145e-05,0.6510814000000096,0.3348909000000049
1.499999996212864e-06,0.0004784999999998263,0.000518499999998312,0.0048741000000021035,0.0009711999999950648,0.3398366999999993,3.929999999741085e-05,1.8699999998261774e-05,0.6561343000000049,0.3429739999999981
1.5999999973814738e-06,0.0004136999999957425,0.0005432000000027415,0.004820000000002267,0.0009810999999970702,0.3228991000000008,3.929999999741085e-05,1.87000000053672e-05,0.6625649000000067,0.33700790000000325
1.499999996212864e-06,0.0004135000000005107,0.0006303999999985876,0.0048698000000015895,0.0010073999999988814,0.3206814000000051,3.419999999465517e-05,1.7399999997280705e-05,0.6650641000000235,0.33545640000002663
1.3999999950442543e-06,0.00045490000000114605,0.00044319999999942183,0.004757300000001408,0.0010225000000048112,0.3279408000000004,4.009999999965429e-05,1.8300000000692762e-05,0.6682470000000079,0.3620850000000075
1.499999996212864e-06,0.0004883000000006632,0.0004519000000016149,0.004909800000000075,0.00099549999999482,0.3268733000000026,3.879999999867323e-05,1.850000000302998e-05,0.6714447999999891,0.3361781000000121
1.4000000021496815e-06,0.0004326000000034469,0.00047980000000080736,0.004894900000003588,0.0010144000000025244,0.31896950000000146,3.800000000353521e-05,1.8300000000692762e-05,0.6726852999999835,0.4077355999999952
1.4000000021496815e-06,0.0004262999999937733,0.0005013999999974317,0.0048861999999942896,0.0010188999999982684,0.33353139999999826,4.21999999957734e-05,2.010000000041145e-05,0.6753552000000127,0.3421338999999932
1.3999999950442543e-06,0.00042260000000027276,0.0005364000000014357,0.0058606000000054346,0.0010716999999971222,0.3357732999999996,4.0800000000729135e-05,1.8699999998261774e-05,0.6807276999999772,0.3991107999999883
1.5000000033182912e-06,0.00042020000000064783,0.00047989999999487054,0.004980500000002053,0.0009809000000018386,0.3286920999999978,3.929999999741085e-05,1.810000000546097e-05,0.6914673999999934,0.36001260000000457
1.3999999950442543e-06,0.000495899999997107,0.0005524000000036722,0.005142300000002821,0.001007899999997619,0.33571870000000104,4.140000000063537e-05,1.7900000003123747e-05,0.6924539999999979,0.3485810999999899
1.499999996212864e-06,0.0004519000000016149,0.0005656000000016093,0.005261500000003139,0.0009978000000003817,0.3459647999999973,4.1000000003066355e-05,1.860000000419859e-05,0.6942018999999959,0.39932569999999146
1.3999999950442543e-06,0.00042260000000027276,0.0005597999999977787,0.004876899999999296,0.0010215000000002306,0.3272217000000026,3.5599999996804854e-05,1.770000000078653e-05,0.6990534999999909,0.3557597999999871
1.3999999950442543e-06,0.0004333999999985849,0.0006161000000020067,0.004972999999999672,0.0010376000000036356,0.34534510000000296,4.009999999965429e-05,1.9300000005273432e-05,0.7026578999999913,0.3534744000000103
1.5000000033182912e-06,0.00042240000000504097,0.0005020999999985065,0.004965400000003228,0.0009719000000032453,0.33868309999999724,4.0599999998391916e-05,1.8900000000599e-05,0.7052374000000157,0.36000389999998106
1.5000000033182912e-06,0.0004709999999974457,0.0005774999999985653,0.005139999999997258,0.0009901999999968325,0.33786750000000154,4.1699999997035775e-05,1.9399999999336608e-05,0.7064676999999904,0.37226590000000215
1.499999996212864e-06,0.00042640000000204736,0.0005548999999973603,0.004921699999997031,0.0009912000000014132,0.3372205999999949,4.130000000657219e-05,1.9299999991062577e-05,0.7120400999999958,0.3683848999999952
1.499999996212864e-06,0.00043200000000354066,0.0004909000000026253,0.005022900000000163,0.0010241000000092981,0.3473141999999996,3.920000000334767e-05,1.8399999987650517e-05,0.7175835000000177,0.368307499999986
1.399999987938827e-06,0.0004594999999980587,0.0004575000000031082,0.005006000000008726,0.0010206999999979867,0.34517630000000565,6.669999999076025e-05,1.9000000008873027e-05,0.7140847999999949,0.37734539999999583
1.6000000044869014e-06,0.0004333999999985849,0.000596199999996827,0.005119499999992172,0.0010508000000015727,0.34084740000000124,4.2100000001710214e-05,1.8999999994662176e-05,0.7178626000000179,0.4228375000000142
1.4000000021496815e-06,0.0004783999999986577,0.0005601000000012846,0.005886199999991959,0.0013600999999994199,0.34555170000000146,3.949999999974807e-05,1.7999999997186933e-05,0.7167101000000002,0.38575389999999743
1.4000000021496815e-06,0.0004695000000012328,0.0005465999999998417,0.005056799999991314,0.0010687000000046962,0.3707753999999994,4.2699999994511024e-05,2.1500000002561137e-05,0.7215918999999928,0.3886669999999981
1.8000000068241206e-06,0.0004784999999998263,0.0005394000000009669,0.0059639000000117895,0.0012412999999895644,0.4299371999999977,4.6000000011758864e-05,2.24000000059732e-05,0.7390585999999928,0.3871351999999888
1.8999999866764485e-06,0.00042979999999914753,0.0004928999999975758,0.005941200000009418,0.0013263999999963973,0.3661969999999997,3.9600000008022114e-05,1.770000000078653e-05,0.7459725999999876,0.3834381000000064
1.4000000021496815e-06,0.0004848000000023944,0.0005182000000019116,0.004931299999995531,0.0009799000000043632,0.3486122999999992,4.110000000423496e-05,1.7999999997186933e-05,0.7522960000000012,0.3804706999999894
1.499999996212864e-06,0.00045919999999455285,0.0004994000000024812,0.005108000000006996,0.0010284999999896627,0.3616402999999906,4.1999999993436184e-05,1.9399999999336608e-05,0.7532942999999932,0.3956215000000043
1.499999996212864e-06,0.00043350000000685895,0.0005383999999963862,0.005078099999991537,0.0010080999999928508,0.3618708999999996,4.3500000003859896e-05,2.019999999447464e-05,,
1.9000000008873032e-06,0.00044310000000535865,0.0005011000000010313,0.005939100000006192,0.0012717999999978249,0.44290949999999896,4.27999999885742e-05,2.2099999995361934e-05,,
1.8000000068241206e-06,0.00046269999999992706,0.000564899999993429,0.0057091999999983045,0.0012248999999968644,0.4439220000000006,4.500000000007276e-05,2.2000000001298762e-05,,
1.799999992613266e-06,0.00047900000000566934,0.0005722000000005778,0.005651499999999032,0.001222800000007851,0.4446529000000083,4.500000000007276e-05,2.0500000005085888e-05,,
1.8000000068241206e-06,0.000496800000000519,0.0005094999999997185,0.005772100000001501,0.0012259000000085507,0.3693283000000065,3.8700000004610054e-05,1.7599999992512494e-05,,
1.499999996212864e-06,0.0004388000000048464,0.0005376000000012482,0.00506659999999215,0.0010835999999869728,0.3645714999999967,3.8700000004610054e-05,1.8499999995924554e-05,,
1.3000000080864993e-06,0.0004446000000015715,0.0005498999999957732,0.0052366999999975405,0.0010334999999912498,0.3564290999999997,3.8200000005872425e-05,1.7999999997186933e-05,,
1.4000000021496815e-06,0.000476599999998939,0.00046479999999604615,0.006432099999997831,0.0010472999999961985,0.3775004000000024,4.110000000423496e-05,1.9199999996999395e-05,,
1.499999996212864e-06,0.0004296999999979789,0.0006196000000002755,0.005169299999991496,0.0010369000000025608,0.3604527000000104,7.979999999463415e-05,5.290000000002237e-05,,
1.799999992613266e-06,0.0005284000000003175,0.0005780000000044083,0.005523999999994089,0.0010630999999960977,0.3652374999999921,3.800000000353521e-05,1.830000000779819e-05,,
1.4000000021496815e-06,0.0004442999999980657,0.0005759000000011838,0.007030300000010925,0.001334499999998684,0.38270109999999136,4.5099999994135935e-05,1.8900000000599e-05,,
1.499999996212864e-06,0.00047930000000206974,0.0005680999999952974,0.005261700000005476,0.001069999999998572,0.3683976000000087,4.330000000152268e-05,1.860000000419859e-05,,
1.499999996212864e-06,0.00044310000000535865,0.000495100000001969,0.00519909999999868,0.0010572999999993726,0.3801158999999927,4.230000000404743e-05,2.1500000002561137e-05,,
1.5999999902760462e-06,0.0004478999999975031,0.0004848999999964576,0.0054856000000000895,0.0011110000000087439,0.3752805000000024,4.0999999995960934e-05,1.8199999999524152e-05,,
1.5000000104237188e-06,0.00048360000000258196,0.0005831000000000586,0.005188199999992094,0.0010491999999970858,0.3686464000000029,3.9599999993811246e-05,1.860000000419859e-05,,
1.4000000021496815e-06,0.0004463000000001216,0.0005087999999986437,0.005298499999994989,0.0010874999999970212,0.3820905000000039,3.9999999998485685e-05,1.880000000653581e-05,,
1.6000000044869014e-06,0.0004960999999994442,0.0005659999999991783,0.005256799999997952,0.0015853000000021213,0.38345370000000395,4.2800000002785055e-05,1.8599999989987737e-05,,
1.4000000021496815e-06,0.00043769999999909714,0.0005799000000052956,0.005181999999990694,0.0010766999999987092,0.37762690000000987,3.829999999993561e-05,1.8199999999524152e-05,,
1.4000000021496815e-06,0.000461799999996515,0.0006346999999990999,0.005236599999989266,0.0010438999999990985,0.3885207000000008,4.339999999558586e-05,1.999999999213741e-05,,
1.499999996212864e-06,0.0004859000000010383,0.0005951999999993518,0.005332100000003948,0.0010497999999898868,0.3795070999999979,4.2900000011059085e-05,2.250000000003638e-05,,
1.6999999985500838e-06,0.00045099999999820284,0.000556699999997079,0.005167900000003557,0.00110610000000122,0.3887811000000028,4.4900000006009584e-05,2.13999999942871e-05,,
1.5000000104237188e-06,0.0004940999999973883,0.0005372999999977424,0.005602299999992511,0.0011099999999970578,0.3800925999999976,4.38000000002603e-05,1.950000000761065e-05,,
1.5000000104237188e-06,0.0004534000000049332,0.0004875000000055252,0.0053738000000009825,0.0011083999999925707,0.38891289999999396,4.159999998876174e-05,1.9000000008873027e-05,,
1.499999996212864e-06,0.0004733999999970706,0.0005689999999987094,0.005187300000002892,0.0010426999999992859,0.3884225999999984,4.540000000474721e-05,1.9699999995737016e-05,,
1.499999996212864e-06,0.0004483999999962407,0.0005641999999994596,0.005436599999995906,0.0011212000000000444,0.3868300999999974,4.160000000297259e-05,1.879999999232496e-05,,
1.3000000080864993e-06,0.00045250000000152113,0.0005572999999969852,0.005236799999991604,0.0010871000000065578,0.4543066999999894,4.6299999993948404e-05,2.120000000616073e-05,,
1.9999999949504854e-06,0.0004945000000020627,0.0005819000000002461,0.007756200000002877,0.0012559000000038625,0.4920986999999997,4.550000001302124e-05,2.21000000095728e-05,,
1.9000000008873032e-06,0.0004961999999935074,0.0006052999999965891,0.005914400000008868,0.0012648000000012873,0.4898223000000002,5.009999999572301e-05,2.3900000002186058e-05,,
1.9000000008873032e-06,0.000504200000001731,0.0006224000000045748,0.008311699999993039,0.001398000000008892,0.4513776000000007,4.029999999488609e-05,1.9699999995737016e-05,,
1.5000000104237188e-06,0.0005282999999991489,0.0005485999999947921,0.005409299999996621,0.0010635000000007722,0.395360299999993,4.0699999999560525e-05,1.7799999994849713e-05,,
1.4000000021496815e-06,0.0005062999999978501,0.000579299999998284,0.005380500000001121,0.0011386000000044305,0.41334120000000496,3.9799999996148465e-05,1.8699999998261774e-05,,
1.499999996212864e-06,0.000492199999996501,0.0006324000000006436,0.005445400000013478,0.001119299999999157,0.3920894999999973,4.520000000240998e-05,1.9499999993399797e-05,,
1.5000000104237188e-06,0.00045880000000408927,0.000597800000001314,0.00534880000000726,0.0010915000000011332,0.4099035999999927,4.660000000455966e-05,1.989999999807424e-05,,
1.5000000104237188e-06,0.0005071000000000936,0.0005707999999984281,0.005531799999999976,0.0011178999999970074,0.4014159999999976,4.3900000008534334e-05,1.8900000000599e-05,,
1.4000000021496815e-06,0.0004653999999959524,0.0005645999999970286,0.005311800000001199,0.0010687999999987596,0.3963748000000038,4.349999998964904e-05,1.9399999999336608e-05,,
1.499999996212864e-06,0.0004808999999994512,0.0005491999999946984,0.005422899999999231,0.0011173999999982698,0.4162373000000059,4.209999998749936e-05,1.880000000653581e-05,,
1.399999987938827e-06,0.0005026000000043496,0.0005482000000043286,0.005499499999999102,0.0011526999999915688,0.4070735999999897,4.049999999722331e-05,2.059999999914908e-05,,
1.3000000080864993e-06,0.0004678999999967459,0.0005779999999973029,0.005374299999999721,0.0010900999999989835,0.4128245000000135,4.3500000003859896e-05,1.880000000653581e-05,,
1.6000000044869014e-06,0.0005434999999991419,0.0006287999999941007,0.005500099999991903,0.0011650000000003047,0.4029625999999951,4.119999999829816e-05,1.8499999995924554e-05,,
1.4000000021496815e-06,0.000515700000001118,0.0004996999999988816,0.005365400000002296,0.0011209999999977072,0.4121069999999918,4.250000000638465e-05,1.8900000000599e-05,,
1.499999996212864e-06,0.000511600000002943,0.0005635000000054902,0.0054568999999986545,0.0011329000000017686,0.4343604999999968,4.409999999666071e-05,2.010000000041145e-05,,
1.3000000080864993e-06,0.000576899999998659,0.0005327999999948929,0.005482399999991118,0.0011178999999970074,0.4086230999999998,4.250000000638465e-05,1.9399999999336608e-05,,
1.399999987938827e-06,0.000480299999999545,0.0006753000000045972,0.005519300000003113,0.0011286000000012564,0.43509120000000223,4.459999999539832e-05,2.0899999995549482e-05,,
